item_type,date_uploaded,source_file,item_id,title,genre,source,date,place_of_origin,subject,item_format,language,contributor,rights,alternative_title
still image,2024-12-08,nypl-item-metadata\c6fe55a0-c5d1-012f-6208-58d385a7bc34.json,c6fe55a0-c5d1-012f-6208-58d385a7bc34,"['Bund in front of the H.S. Bank, Kobe.']",Postcards,https://digitalcollections.nypl.org/items/c6fe55a0-c5d1-012f-6208-58d385a7bc34,"['1901', '1907']",s.l.,Not found,"['Collotypes', '9 x 14 cm.']",eng,s.n.,"The New York Public Library believes that this item is in the public domain under the laws of the United States, but did not make a determination as to its copyright status under the copyright laws of other countries. This item may not be in the public domain under the laws of other countries. Though not required, if you want to credit us as the source, please use the following statement, ""From The New York Public Library,"" and provide a link back to the item on our Digital Collections site. Doing so helps us track how our collection is used and helps justify freely releasing even more content in the future.",Not found
still image,2024-12-08,nypl-item-metadata\c7272880-c5d2-012f-aa1d-58d385a7bc34.json,c7272880-c5d2-012f-aa1d-58d385a7bc34,"['Native sampan, Singapore.']",Postcards,https://digitalcollections.nypl.org/items/c7272880-c5d2-012f-aa1d-58d385a7bc34,"['1907', '1918']",s.l.,"['Singapore', 'Sampans', 'Waterfronts', 'Piers & wharves']","['Collotypes', '9 x 14 cm.', 'Hand colored.']",eng,s.n.,"The New York Public Library believes that this item is in the public domain under the laws of the United States, but did not make a determination as to its copyright status under the copyright laws of other countries. This item may not be in the public domain under the laws of other countries. Though not required, if you want to credit us as the source, please use the following statement, ""From The New York Public Library,"" and provide a link back to the item on our Digital Collections site. Doing so helps us track how our collection is used and helps justify freely releasing even more content in the future.",Not found
still image,2024-12-08,nypl-item-metadata\c734c260-c5d1-012f-64aa-58d385a7bc34.json,c734c260-c5d1-012f-64aa-58d385a7bc34,['Division St. Kobe.'],Postcards,https://digitalcollections.nypl.org/items/c734c260-c5d1-012f-64aa-58d385a7bc34,"['1901', '1907']",s.l.,"['Kōbe-shi (Japan)', 'City & town life -- Japan', 'Streets--Japan']","['Collotypes', '9 x 14 cm.']",eng,s.n.,"The New York Public Library believes that this item is in the public domain under the laws of the United States, but did not make a determination as to its copyright status under the copyright laws of other countries. This item may not be in the public domain under the laws of other countries. Though not required, if you want to credit us as the source, please use the following statement, ""From The New York Public Library,"" and provide a link back to the item on our Digital Collections site. Doing so helps us track how our collection is used and helps justify freely releasing even more content in the future.",Not found
still image,2024-12-08,nypl-item-metadata\c75d5b60-c5d2-012f-3ec6-58d385a7bc34.json,c75d5b60-c5d2-012f-3ec6-58d385a7bc34,['Singapore.  Bungala for European in federated Malay States.'],Postcards,https://digitalcollections.nypl.org/items/c75d5b60-c5d2-012f-3ec6-58d385a7bc34,Not found,s.l.,"['Singapore', 'Bungalows', 'Porches', 'Dwellings', 'Thatched roofs']","['Collotypes', '9 x 14 cm.', 'Red ink spots on image.']",eng,s.n.,"The New York Public Library believes that this item is in the public domain under the laws of the United States, but did not make a determination as to its copyright status under the copyright laws of other countries. This item may not be in the public domain under the laws of other countries. Though not required, if you want to credit us as the source, please use the following statement, ""From The New York Public Library,"" and provide a link back to the item on our Digital Collections site. Doing so helps us track how our collection is used and helps justify freely releasing even more content in the future.",Not found
still image,2024-12-08,nypl-item-metadata\c77c3bd0-c5d1-012f-6214-58d385a7bc34.json,c77c3bd0-c5d1-012f-6214-58d385a7bc34,"['Motomachi-dori Itchome, Kobe.']",Postcards,https://digitalcollections.nypl.org/items/c77c3bd0-c5d1-012f-6214-58d385a7bc34,"['1901', '1907']",s.l.,"['Kōbe-shi (Japan)', 'Streets--Japan', 'City & town life -- Japan', 'Shophouses', 'Commercial streets']","['Collotypes', '9 x 14 cm.']",eng,s.n.,"The New York Public Library believes that this item is in the public domain under the laws of the United States, but did not make a determination as to its copyright status under the copyright laws of other countries. This item may not be in the public domain under the laws of other countries. Though not required, if you want to credit us as the source, please use the following statement, ""From The New York Public Library,"" and provide a link back to the item on our Digital Collections site. Doing so helps us track how our collection is used and helps justify freely releasing even more content in the future.",Not found
still image,2024-12-08,nypl-item-metadata\c7b3d270-c5d1-012f-e3b9-58d385a7bc34.json,c7b3d270-c5d1-012f-e3b9-58d385a7bc34,"['American Wharf, Kobe.']",Postcards,https://digitalcollections.nypl.org/items/c7b3d270-c5d1-012f-e3b9-58d385a7bc34,"['1901', '1907']",s.l.,"['Kōbe-shi (Japan)', 'Piers & wharves', 'Pedestrian malls']","['Collotypes', '9 x 14 cm.']",eng,s.n.,"The New York Public Library believes that this item is in the public domain under the laws of the United States, but did not make a determination as to its copyright status under the copyright laws of other countries. This item may not be in the public domain under the laws of other countries. Though not required, if you want to credit us as the source, please use the following statement, ""From The New York Public Library,"" and provide a link back to the item on our Digital Collections site. Doing so helps us track how our collection is used and helps justify freely releasing even more content in the future.",Not found
still image,2024-12-08,nypl-item-metadata\c7e1e1c0-a92b-013a-3b11-0242ac110002.json,c7e1e1c0-a92b-013a-3b11-0242ac110002,['Morisonhill & Wood Road'],Postcards,https://digitalcollections.nypl.org/items/c7e1e1c0-a92b-013a-3b11-0242ac110002,"['1907', '1930']",Hong Kong,Not found,"['Halftone photomechanical prints', '9 x 14 in.']",eng,A.H. & Co.,"The New York Public Library believes that this item is in the public domain under the laws of the United States, but did not make a determination as to its copyright status under the copyright laws of other countries. This item may not be in the public domain under the laws of other countries. Though not required, if you want to credit us as the source, please use the following statement, ""From The New York Public Library,"" and provide a link back to the item on our Digital Collections site. Doing so helps us track how our collection is used and helps justify freely releasing even more content in the future.",Not found
still image,2024-12-08,nypl-item-metadata\c81104a0-c5d2-012f-f5b6-58d385a7bc34.json,c81104a0-c5d2-012f-f5b6-58d385a7bc34,"['Bronze statue of elephant, presented by His Majesty the King of Siam.']",Postcards,https://digitalcollections.nypl.org/items/c81104a0-c5d2-012f-f5b6-58d385a7bc34,"['1907', '1918']",s.l.,"['Singapore', 'Public sculpture', 'Elephants', 'Obelisks', 'Plazas']","['Collotypes', '9 x 14 cm.', 'Hand colored.']",eng,s.n.,"The New York Public Library believes that this item is in the public domain under the laws of the United States, but did not make a determination as to its copyright status under the copyright laws of other countries. This item may not be in the public domain under the laws of other countries. Though not required, if you want to credit us as the source, please use the following statement, ""From The New York Public Library,"" and provide a link back to the item on our Digital Collections site. Doing so helps us track how our collection is used and helps justify freely releasing even more content in the future.",Not found
still image,2024-12-08,nypl-item-metadata\c8358220-c5d1-012f-1e2f-58d385a7bc34.json,c8358220-c5d1-012f-1e2f-58d385a7bc34,['The Bund.  Kobe.'],Postcards,https://digitalcollections.nypl.org/items/c8358220-c5d1-012f-1e2f-58d385a7bc34,"['1901', '1907']",s.l.,Not found,"['Collotypes', '9 x 14 cm.']",eng,s.n.,"The New York Public Library believes that this item is in the public domain under the laws of the United States, but did not make a determination as to its copyright status under the copyright laws of other countries. This item may not be in the public domain under the laws of other countries. Though not required, if you want to credit us as the source, please use the following statement, ""From The New York Public Library,"" and provide a link back to the item on our Digital Collections site. Doing so helps us track how our collection is used and helps justify freely releasing even more content in the future.",Not found
still image,2024-12-08,nypl-item-metadata\c855ee40-c5d2-012f-b96b-58d385a7bc34.json,c855ee40-c5d2-012f-b96b-58d385a7bc34,"['Finlayson Green, Singapore.']",Postcards,https://digitalcollections.nypl.org/items/c855ee40-c5d2-012f-b96b-58d385a7bc34,"['1907', '1918']",s.l.,"['Singapore', 'Streets -- Singapore', 'Architecture, British colonial']","['Collotypes', '9 x 14 cm.', 'Hand colored.']",eng,s.n.,"The New York Public Library believes that this item is in the public domain under the laws of the United States, but did not make a determination as to its copyright status under the copyright laws of other countries. This item may not be in the public domain under the laws of other countries. Though not required, if you want to credit us as the source, please use the following statement, ""From The New York Public Library,"" and provide a link back to the item on our Digital Collections site. Doing so helps us track how our collection is used and helps justify freely releasing even more content in the future.",Not found
still image,2024-12-08,nypl-item-metadata\c87f31c0-c5d1-012f-32d3-58d385a7bc34.json,c87f31c0-c5d1-012f-32d3-58d385a7bc34,"['Ikuta Shrine, Kobe.']",Postcards,https://digitalcollections.nypl.org/items/c87f31c0-c5d1-012f-32d3-58d385a7bc34,"['1907', '1918']",Made in Japan,"['Kōbe-shi (Japan)', 'Torii', 'Shinto shrines--Japan', 'Stone lanterns']","['Collotypes', '9 x 14 cm.']",eng,s.n.,"The New York Public Library believes that this item is in the public domain under the laws of the United States, but did not make a determination as to its copyright status under the copyright laws of other countries. This item may not be in the public domain under the laws of other countries. Though not required, if you want to credit us as the source, please use the following statement, ""From The New York Public Library,"" and provide a link back to the item on our Digital Collections site. Doing so helps us track how our collection is used and helps justify freely releasing even more content in the future.",Not found
still image,2024-12-08,nypl-item-metadata\c8b8daa0-c5d1-012f-aeee-58d385a7bc34.json,c8b8daa0-c5d1-012f-aeee-58d385a7bc34,"['Motomachi-dori, Kobe.']",Postcards,https://digitalcollections.nypl.org/items/c8b8daa0-c5d1-012f-aeee-58d385a7bc34,"['1907', '1918']",Made in Japan,"['Kōbe-shi (Japan)', 'Streets--Japan', 'City & town life -- Japan', 'Banners', 'Commercial streets', 'Shophouses']","['Collotypes', '9 x 14 cm.']",eng,s.n.,"The New York Public Library believes that this item is in the public domain under the laws of the United States, but did not make a determination as to its copyright status under the copyright laws of other countries. This item may not be in the public domain under the laws of other countries. Though not required, if you want to credit us as the source, please use the following statement, ""From The New York Public Library,"" and provide a link back to the item on our Digital Collections site. Doing so helps us track how our collection is used and helps justify freely releasing even more content in the future.",Not found
still image,2024-12-08,nypl-item-metadata\c90208b0-c5d2-012f-2216-58d385a7bc34.json,c90208b0-c5d2-012f-2216-58d385a7bc34,['Malay - village Pulo Brani Singapore.'],"['Postcards', ""Bird's-eye views""]",https://digitalcollections.nypl.org/items/c90208b0-c5d2-012f-2216-58d385a7bc34,Not found,Singapore,Not found,"['Collotypes', '9 x 14 cm.']",eng,G.R. Lambert & Co.,"The New York Public Library believes that this item is in the public domain under the laws of the United States, but did not make a determination as to its copyright status under the copyright laws of other countries. This item may not be in the public domain under the laws of other countries. Though not required, if you want to credit us as the source, please use the following statement, ""From The New York Public Library,"" and provide a link back to the item on our Digital Collections site. Doing so helps us track how our collection is used and helps justify freely releasing even more content in the future.",Not found
still image,2024-12-08,nypl-item-metadata\c9043300-c5d1-012f-e8f4-58d385a7bc34.json,c9043300-c5d1-012f-e8f4-58d385a7bc34,"['Tamon-dori, Kobe.']",Postcards,https://digitalcollections.nypl.org/items/c9043300-c5d1-012f-e8f4-58d385a7bc34,"['1901', '1907']",s.l.,"['Kōbe-shi (Japan)', 'Streets--Japan', 'City & town life -- Japan', 'Utility poles', 'Shophouses', 'Commercial streets']","['Collotypes', '9 x 14 cm.']",eng,s.n.,"The New York Public Library believes that this item is in the public domain under the laws of the United States, but did not make a determination as to its copyright status under the copyright laws of other countries. This item may not be in the public domain under the laws of other countries. Though not required, if you want to credit us as the source, please use the following statement, ""From The New York Public Library,"" and provide a link back to the item on our Digital Collections site. Doing so helps us track how our collection is used and helps justify freely releasing even more content in the future.",Not found
still image,2024-12-08,nypl-item-metadata\c93a5180-c5d1-012f-cac5-58d385a7bc34.json,c93a5180-c5d1-012f-cac5-58d385a7bc34,"['Nishimon-dori Nanko, Kobe.']",Postcards,https://digitalcollections.nypl.org/items/c93a5180-c5d1-012f-cac5-58d385a7bc34,Not found,Made in Japan,"['Kōbe-shi (Japan)', 'Streets--Japan', 'City & town life -- Japan', 'Japanese', 'Shophouses', 'Commercial streets']","['Collotypes', '9 x 14 cm.']",eng,Not found,"The New York Public Library believes that this item is in the public domain under the laws of the United States, but did not make a determination as to its copyright status under the copyright laws of other countries. This item may not be in the public domain under the laws of other countries. Though not required, if you want to credit us as the source, please use the following statement, ""From The New York Public Library,"" and provide a link back to the item on our Digital Collections site. Doing so helps us track how our collection is used and helps justify freely releasing even more content in the future.",Not found
still image,2024-12-08,nypl-item-metadata\c94a5fc0-c5d2-012f-bd17-58d385a7bc34.json,c94a5fc0-c5d2-012f-bd17-58d385a7bc34,['Singapore.'],Postcards,https://digitalcollections.nypl.org/items/c94a5fc0-c5d2-012f-bd17-58d385a7bc34,"['1901', '1907']",s.l.,"['Singapore', 'Rattan palms', 'Rickshaws', 'Trails & paths']","['Collotypes', '14 x 9 cm.']",eng,s.n.,"The New York Public Library believes that this item is in the public domain under the laws of the United States, but did not make a determination as to its copyright status under the copyright laws of other countries. This item may not be in the public domain under the laws of other countries. Though not required, if you want to credit us as the source, please use the following statement, ""From The New York Public Library,"" and provide a link back to the item on our Digital Collections site. Doing so helps us track how our collection is used and helps justify freely releasing even more content in the future.",Not found
still image,2024-12-08,nypl-item-metadata\c960e970-7325-013a-ef78-0242ac110003.json,c960e970-7325-013a-ef78-0242ac110003,['Hongkong'],Postcards,https://digitalcollections.nypl.org/items/c960e970-7325-013a-ef78-0242ac110003,Not found,Hong Kong,Not found,"['Collotypes', '9 x 14 cm']",eng,O. F. Ribeiro,"The New York Public Library believes that this item is in the public domain under the laws of the United States, but did not make a determination as to its copyright status under the copyright laws of other countries. This item may not be in the public domain under the laws of other countries. Though not required, if you want to credit us as the source, please use the following statement, ""From The New York Public Library,"" and provide a link back to the item on our Digital Collections site. Doing so helps us track how our collection is used and helps justify freely releasing even more content in the future.",Not found
still image,2024-12-08,nypl-item-metadata\c97b5750-673f-013a-4db7-0242ac110002.json,c97b5750-673f-013a-4db7-0242ac110002,['Possibly a section of the Botanical Gardens'],Postcards,https://digitalcollections.nypl.org/items/c97b5750-673f-013a-4db7-0242ac110002,Not found,Not found,Not found,Not found,eng,Not found,"The New York Public Library believes that this item is in the public domain under the laws of the United States, but did not make a determination as to its copyright status under the copyright laws of other countries. This item may not be in the public domain under the laws of other countries. Though not required, if you want to credit us as the source, please use the following statement, ""From The New York Public Library,"" and provide a link back to the item on our Digital Collections site. Doing so helps us track how our collection is used and helps justify freely releasing even more content in the future.",Not found
still image,2024-12-08,nypl-item-metadata\c97f84f0-c5d1-012f-5ba3-58d385a7bc34.json,c97f84f0-c5d1-012f-5ba3-58d385a7bc34,"['The tomb of Kiyomori, Kobe.']",Postcards,https://digitalcollections.nypl.org/items/c97f84f0-c5d1-012f-5ba3-58d385a7bc34,"['1907', '1918']",s.l.,"['Pagodas', 'Kōbe-shi (Japan)', 'Monuments & memorials']","['Collotypes', '9 x 14 cm.']",eng,s.n.,"The New York Public Library believes that this item is in the public domain under the laws of the United States, but did not make a determination as to its copyright status under the copyright laws of other countries. This item may not be in the public domain under the laws of other countries. Though not required, if you want to credit us as the source, please use the following statement, ""From The New York Public Library,"" and provide a link back to the item on our Digital Collections site. Doing so helps us track how our collection is used and helps justify freely releasing even more content in the future.",Not found
still image,2024-12-08,nypl-item-metadata\c9b39b30-c5d1-012f-59fc-58d385a7bc34.json,c9b39b30-c5d1-012f-59fc-58d385a7bc34,"['Minatogawa Temple, Kobe.']",Postcards,https://digitalcollections.nypl.org/items/c9b39b30-c5d1-012f-59fc-58d385a7bc34,"['1907', '1918']",s.l.,"['Kōbe-shi (Japan)', 'Shinto shrines--Japan', 'Stone lanterns']","['Collotypes', '9 x 14 cm.']",eng,s.n.,"The New York Public Library believes that this item is in the public domain under the laws of the United States, but did not make a determination as to its copyright status under the copyright laws of other countries. This item may not be in the public domain under the laws of other countries. Though not required, if you want to credit us as the source, please use the following statement, ""From The New York Public Library,"" and provide a link back to the item on our Digital Collections site. Doing so helps us track how our collection is used and helps justify freely releasing even more content in the future.",Not found
